Reg_com,dep_com,siren,insee,nom_com,ptot_2023,pmun_2023,pcap_2023
84,07,210702932,07293,Saint-Romain-de-Lerps,931,913,18
84,07,210702940,07294,Saint-Sauveur-de-Cruzières,556,544,12
84,07,210702957,07295,Saint-Sauveur-de-Montagut,1127,1103,24
84,07,210702965,07296,Saint-Sernin,1823,1772,51
84,07,210702973,07297,Saint-Sylvestre,516,509,7
84,07,210702981,07298,Saint-Symphorien-sous-Chomérac,819,787,32
84,07,210702999,07299,Saint-Symphorien-de-Mahun,123,119,4
84,07,210703005,07300,Saint-Thomé,481,465,16
84,07,210703013,07301,Saint-Victor,960,946,14
84,07,210703021,07302,Saint-Vincent-de-Barrès,855,833,22
84,07,210703039,07303,Saint-Vincent-de-Durfort,272,269,3
84,07,210703047,07304,Salavas,724,711,13
84,07,210703054,07305,Les Salelles,396,383,13
84,07,210703062,07306,Sampzon,247,240,7
84,07,210703070,07307,Sanilhac,457,448,9
84,07,210703088,07308,Sarras,2277,2242,35
84,07,210703096,07309,Satillieu,1529,1501,28
84,07,210703104,07310,Savas,921,897,24
84,07,210703112,07311,Sceautres,158,151,7
84,07,210703120,07312,Sécheras,540,524,16
84,07,210703138,07313,Serrières,1134,1117,17
84,07,210703146,07314,Silhac,394,382,12
84,07,210703153,07315,La Souche,384,376,8
84,07,210703161,07316,Soyons,2350,2299,51
84,07,210703179,07317,Talencieux,1140,1111,29
84,07,210703187,07318,Tauriers,205,200,5
84,07,210703195,07319,Le Teil,9051,8841,210
84,07,210703211,07321,Thorrenc,262,255,7
84,07,210703229,07322,Thueyts,1225,1213,12
84,07,210703237,07323,Toulaud,1779,1727,52
84,07,210703245,07324,Tournon-sur-Rhône,11421,10835,586
84,07,210703252,07325,Ucel,2128,2056,72
84,07,210703260,07326,Usclades-et-Rieutord,117,117,0
84,07,210703278,07327,Uzer,429,415,14
84,07,210703286,07328,Vagnas,620,603,17
84,07,210703294,07329,Valgorge,428,420,8
84,07,210703302,07330,Vallon-Pont-d'Arc,2474,2435,39
84,07,210703310,07331,Vals-les-Bains,3561,3495,66
84,07,210703328,07332,Valvignères,451,439,12
84,07,210703336,07333,Vanosc,964,952,12
84,07,210703344,07334,Les Vans,2710,2653,57
84,07,210703351,07335,Vaudevant,211,209,2
84,07,210703369,07336,Vernon,230,223,7
84,07,210703377,07337,Vernosc-lès-Annonay,2677,2594,83
84,07,210703385,07338,Vernoux-en-Vivarais,2003,1970,33
84,07,210703393,07339,Vesseaux,2085,2020,65
84,07,210703401,07340,Veyras,1558,1510,48
84,07,210703419,07341,Villeneuve-de-Berg,3135,3028,107
84,07,210703427,07342,Villevocance,1209,1183,26
84,07,210703435,07343,Vinezac,1450,1410,40
84,07,210703443,07344,Vinzieux,486,483,3
84,07,210703450,07345,Vion,963,944,19
84,07,210703468,07346,Viviers,3731,3667,64
84,07,210703476,07347,Vocance,634,623,11
84,07,210703484,07348,Vogüé,1096,1081,15
84,07,210703492,07349,La Voulte-sur-Rhône,4885,4828,57
44,08,210800017,08001,Acy-Romance,472,469,3
44,08,210800025,08003,Aiglemont,1678,1642,36
44,08,210800033,08004,Aire,245,244,1
44,08,210800041,08005,Alincourt,161,159,2
44,08,210800058,08006,Alland'Huy-et-Sausseuil,257,252,5
44,08,210800074,08008,Amagne,733,728,5
44,08,210800090,08010,Ambly-Fleury,137,133,4
44,08,210800108,08011,Anchamps,216,212,4
44,08,210800116,08013,Angecourt,393,388,5
44,08,210800124,08014,Annelles,149,143,6
44,08,210800132,08015,Antheny,105,100,5
44,08,210800140,08016,Aouste,209,207,2
44,08,210800157,08017,Apremont,121,118,3
44,08,210800165,08018,Ardeuil-et-Montfauxelles,78,76,2
44,08,210800173,08019,Les Grandes-Armoises,63,59,4
44,08,210800181,08020,Les Petites-Armoises,60,60,0
44,08,210800199,08021,Arnicourt,157,153,4
44,08,210800207,08022,Arreux,329,317,12
44,08,210800215,08023,Artaise-le-Vivier,66,65,1
44,08,210800223,08024,Asfeld,1097,1079,18
44,08,210800231,08025,Attigny,1133,1112,21
44,08,210800249,08026,Aubigny-les-Pothées,315,307,8
44,08,210800256,08027,Auboncourt-Vauzelles,98,97,1
44,08,210800264,08028,Aubrives,1002,982,20
44,08,210800272,08029,Auflance,87,85,2
44,08,210800280,08030,Auge,58,58,0
44,08,210800298,08031,Aure,44,41,3
44,08,210800306,08032,Aussonce,223,220,3
44,08,210800314,08033,Authe,93,91,2
44,08,210800322,08034,Autrecourt-et-Pourron,343,337,6
44,08,210800330,08035,Autruche,58,54,4
44,08,210800348,08036,Autry,114,108,6
44,08,210800355,08037,Auvillers-les-Forges,901,891,10
44,08,210800363,08038,Avançon,348,340,8
44,08,210800371,08039,Avaux,485,480,5
44,08,210800389,08040,Les Ayvelles,901,881,20
44,08,210800397,08041,Baâlons,212,204,8
44,08,210800413,08043,Balan,1661,1629,32
44,08,210800421,08044,Balham,170,169,1
44,08,210800439,08045,Ballay,269,257,12
44,08,210800447,08046,Banogne-Recouvrance,163,160,3
44,08,210804647,08047,Barbaise,108,108,0
44,08,210800454,08048,Barby,414,407,7
44,08,210800462,08049,Bar-lès-Buzancy,131,129,2
44,08,210800470,08052,Bayonville,75,73,2
44,08,200062826,08053,Bazeilles,2587,2405,182
44,08,210800496,08055,Beaumont-en-Argonne,431,424,7
44,08,210800504,08056,Beffu-et-le-Morthomme,44,44,0
44,08,210800512,08057,Belleville-et-Châtillon-sur-Bar,267,244,23
44,08,210800520,08058,Belval,227,221,6
44,08,210800538,08059,Belval-Bois-des-Dames,29,28,1
44,08,210800546,08060,Bergnicourt,299,298,1
44,08,210800553,08061,La Berlière,39,37,2
44,08,210800561,08062,Bertoncourt,131,126,5
44,08,210800579,08063,La Besace,134,133,1
44,08,210800587,08064,Biermes,314,310,4
44,08,210800595,08065,Bièvres,47,46,1
44,08,210800603,08066,Bignicourt,68,67,1
44,08,210800611,08067,Blagny,1127,1110,17
44,08,210800629,08069,Blanchefosse-et-Bay,144,142,2
44,08,210800637,08070,Blanzy-la-Salonnaise,382,376,6
44,08,210800645,08071,Blombay,137,135,2
44,08,210800678,08073,Bossus-lès-Rumigny,95,93,2
44,08,210800686,08074,Bouconville,59,57,2
44,08,210800694,08075,Boult-aux-Bois,141,138,3
44,08,210800702,08076,Boulzicourt,991,971,20
44,08,210800710,08077,Bourcq,53,52,1
44,08,210800728,08078,Bourg-Fidèle,855,845,10
44,08,210800744,08080,Bouvellemont,126,125,1
44,08,210800652,08081,Bogny-sur-Meuse,5082,5011,71
44,08,210800751,08082,Brécy-Brières,83,79,4
44,08,210800769,08083,Brévilly,365,359,6
44,08,210800777,08084,Brienne-sur-Aisne,276,274,2
44,08,210800785,08085,Brieulles-sur-Bar,230,225,5
44,08,210800793,08086,Briquenay,98,90,8
44,08,210800801,08087,Brognon,143,141,2
44,08,210800819,08088,Bulson,137,133,4
44,08,210800827,08089,Buzancy,380,372,8
44,08,210800835,08090,Carignan,2919,2875,44
44,08,210800843,08092,Cauroy,197,189,8
44,08,210800850,08094,Cernion,56,56,0
44,08,210800868,08095,Chagny,184,179,5
44,08,210800876,08096,Chalandry-Elaire,730,715,15
44,08,210800884,08097,Challerange,444,437,7
44,08,210800892,08098,Champigneulle,56,54,2
44,08,210800900,08099,Champigneul-sur-Vence,126,122,4
44,08,210800918,08100,Champlin,73,73,0
44,08,210800926,08101,La Chapelle,169,165,4
44,08,210800934,08102,Chappes,92,87,5
44,08,210800942,08103,Charbogne,225,221,4
44,08,210800959,08104,Chardeny,61,61,0
44,08,210800967,08105,Charleville-Mézières,47433,46388,1045
44,08,210800975,08106,Charnois,71,71,0
44,08,210800983,08107,Château-Porcien,1339,1323,16
44,08,210800991,08109,Chatel-Chéhéry,141,138,3
44,08,210801007,08110,Le Châtelet-sur-Sormonne,169,168,1
44,08,210801015,08111,Le Châtelet-sur-Retourne,778,776,2
44,08,210801023,08113,Chaumont-Porcien,516,506,10
44,08,200060366,08115,Chémery-Chéhéry,532,528,4
44,08,200056745,08116,Bairon et ses environs,1044,1026,18
44,08,210801064,08117,Chesnois-Auboncourt,160,160,0
44,08,210801072,08119,Cheveuges,463,456,7
44,08,210801080,08120,Chevières,47,45,2
44,08,210801098,08121,Chilly,140,135,5
44,08,210801106,08122,Chooz,771,756,15
44,08,210801114,08123,Chuffilly-Roche,71,70,1
44,08,210801122,08124,Clavy-Warby,353,344,9
44,08,210801130,08125,Cliron,416,407,9
44,08,210801148,08126,Condé-lès-Herpy,226,222,4
44,08,210801155,08128,Condé-lès-Autry,66,63,3
44,08,210801163,08130,Contreuve,84,83,1
44,08,210801171,08131,Cornay,68,65,3
44,08,210801189,08132,Corny-Machéroménil,195,193,2
44,08,210801197,08133,Coucy,523,518,5
44,08,210801205,08134,Coulommes-et-Marqueny,75,75,0
44,08,210801213,08135,La Croix-aux-Bois,156,153,3
44,08,210801221,08136,Daigny,356,347,9
44,08,210801239,08137,Damouzy,459,448,11
44,08,210801247,08138,Les Deux-Villes,261,253,8
44,08,210801254,08139,Deville,1051,1042,9
44,08,210801262,08140,Dom-le-Mesnil,1084,1064,20
44,08,210801270,08141,Dommery,188,183,5
44,08,210801288,08142,Donchery,2035,2008,27
44,08,210801296,08143,Doumely-Bégny,73,73,0
44,08,210801304,08144,Doux,104,103,1
44,08,200053437,08145,Douzy,2221,2182,39
44,08,210801320,08146,Draize,93,91,2
44,08,210801338,08147,Dricourt,88,80,8
44,08,210801346,08148,L'Écaille,276,272,4
44,08,210801353,08149,L'Échelle,147,142,5
44,08,210801361,08150,Écly,174,169,5
44,08,210801379,08151,Écordal,308,297,11
44,08,210801395,08153,Escombres-et-le-Chesnois,348,344,4
44,08,210801403,08154,Estrebay,85,82,3
44,08,210801411,08155,Étalle,100,99,1
44,08,210801429,08156,Éteignières,502,495,7
44,08,210801437,08158,Étrépigny,295,290,5
44,08,210801445,08159,Euilly-et-Lombut,113,110,3
44,08,210801452,08160,Évigny,193,189,4
44,08,210801460,08161,Exermont,37,36,1
44,08,210801478,08162,Fagnon,350,344,6
44,08,210801486,08163,Faissault,263,260,3
44,08,210801494,08164,Falaise,347,340,7
44,08,210801502,08165,Faux,62,59,3
44,08,210801510,08166,Fépin,267,258,9
44,08,210801528,08167,La Férée,75,73,2
44,08,210801536,08168,La Ferté-sur-Chiers,179,175,4
44,08,210801544,08169,Flaignes-Havys,103,96,7
44,08,210801551,08170,Fleigneux,225,222,3
44,08,210801569,08171,Fléville,98,94,4
44,08,210801577,08172,Fligny,178,177,1
44,08,200085983,08173,Flize,1755,1708,47
44,08,210801593,08174,Floing,2347,2293,54
44,08,210801601,08175,Foisches,250,242,8
44,08,210801619,08176,Fossé,57,56,1
44,08,210801627,08178,Fraillicourt,189,184,5
44,08,210801635,08179,Francheval,602,589,13
44,08,210801643,08180,La Francheville,1704,1664,40
44,08,210801650,08182,Le Fréty,58,57,1
44,08,210801668,08183,Fromelennes,1070,1046,24
44,08,210801676,08184,Fromy,86,84,2
44,08,210801684,08185,Fumay,3228,3181,47
44,08,210801692,08186,Germont,49,49,0
44,08,210801700,08187,Gernelle,320,312,8
44,08,210801718,08188,Gespunsart,1012,995,17
44,08,210801726,08189,Girondelle,167,165,2
44,08,210801734,08190,Givet,6487,6343,144
44,08,210801742,08191,Givonne,1083,1056,27
44,08,210801759,08192,Givron,89,89,0
44,08,210801767,08193,Givry,277,271,6
44,08,210801775,08194,Glaire,844,832,12
44,08,210801783,08195,Gomont,327,324,3
44,08,210801791,08196,Grandchamp,102,99,3
44,08,210801809,08197,Grandham,40,37,3
44,08,200055572,08198,Grandpré,531,514,17
44,08,210801825,08199,La Grandville,807,790,17
44,08,210801833,08200,Grivy-Loisy,188,184,4
44,08,210801841,08201,Gruyères,105,103,2
44,08,210801858,08202,Gué-d'Hossus,523,513,10
44,08,210801866,08203,Guignicourt-sur-Vence,280,274,6
44,08,210801874,08204,Guincourt,79,78,1
44,08,210801882,08205,Hagnicourt,70,70,0
44,08,210801890,08206,Ham-les-Moines,377,367,10
44,08,210801908,08207,Ham-sur-Meuse,232,228,4
44,08,210801916,08208,Hannappes,135,134,1
44,08,210801924,08209,Hannogne-Saint-Martin,471,463,8
44,08,210801932,08210,Hannogne-Saint-Rémy,117,113,4
44,08,210801940,08211,Haraucourt,724,720,4
44,08,210801957,08212,Harcy,514,504,10
44,08,210801965,08214,Hargnies,492,489,3
44,08,210801973,08215,Harricourt,46,44,2
44,08,210801981,08216,Haudrecy,327,314,13
44,08,210801999,08217,Haulmé,87,87,0
44,08,210802005,08218,Les Hautes-Rivières,1406,1382,24
44,08,210802013,08219,Hauteville,119,118,1
44,08,210802021,08220,Hauviné,346,338,8
44,08,210802047,08222,Haybes,1874,1829,45
44,08,210802054,08223,Herbeuval,125,123,2
44,08,210802062,08225,Herpy-l'Arlésienne,213,207,6
44,08,210802070,08226,Hierges,171,167,4
44,08,210802088,08228,La Horgne,166,161,5
44,08,210802096,08229,Houdilcourt,137,130,7
44,08,210802104,08230,Houldizy,398,392,6
44,08,210802112,08232,Illy,422,413,9
44,08,210804613,08233,Imécourt,46,45,1
44,08,210802120,08234,Inaumont,115,115,0
44,08,210802138,08235,Issancourt-et-Rumel,386,382,4
44,08,210802146,08236,Jandun,311,301,10
44,08,210802153,08237,Joigny-sur-Meuse,661,643,18
44,08,210802161,08238,Jonval,101,98,3
44,08,210802179,08239,Juniville,1275,1247,28
44,08,210802187,08240,Justine-Herbigny,173,169,4
44,08,210802195,08242,Laifour,430,423,7
44,08,210802203,08243,Lalobbe,167,164,3
44,08,210802211,08244,Lametz,76,73,3
44,08,210802229,08245,Lançon,33,31,2
44,08,210802237,08246,Landres-et-Saint-Georges,74,72,2
44,08,210802245,08247,Landrichamps,137,135,2
44,08,210802252,08248,Launois-sur-Vence,693,685,8
44,08,210802260,08249,Laval-Morency,247,237,10
44,08,210802278,08250,Leffincourt,188,187,1
44,08,210802286,08251,Lépron-les-Vallées,75,73,2
44,08,210802294,08252,Létanne,115,113,2
44,08,210802302,08254,Liart,628,618,10
44,08,210802310,08255,Linay,225,222,3
44,08,210802328,08256,Liry,87,84,3
44,08,210802336,08257,Logny-Bogny,157,154,3
44,08,210802344,08259,Longwé,73,71,2
44,08,210802351,08260,Lonny,627,619,8
44,08,210802377,08262,Lucquy,605,571,34
44,08,210802385,08263,Lumes,1140,1114,26
44,08,210802393,08264,Machault,527,513,14
44,08,210802419,08268,Maisoncelle-et-Villers,73,69,4
44,08,210802427,08269,Malandry,79,78,1
44,08,210802435,08271,Manre,103,102,1
44,08,210802443,08272,Maranwez,56,56,0
44,08,210802450,08273,Marby,74,73,1
44,08,210802468,08274,Marcq,100,96,4
44,08,210802476,08275,Margny,217,213,4
44,08,210802484,08276,Margut,738,725,13
44,08,210802492,08277,Marlemont,133,129,4
44,08,210802500,08278,Marquigny,80,80,0
44,08,210802518,08279,Mars-sous-Bourcq,64,62,2
44,08,210802526,08280,Marvaux-Vieux,75,73,2
44,08,210802534,08281,Matton-et-Clémency,479,469,10
44,08,210802542,08282,Maubert-Fontaine,1103,1031,72
44,08,210802559,08283,Mazerny,128,127,1
44,08,210802567,08284,Les Mazures,901,878,23
44,08,210802575,08286,Ménil-Annelles,121,116,5
44,08,210802583,08287,Ménil-Lépinois,140,137,3
44,08,210802591,08288,Mesmont,91,90,1
44,08,210802609,08289,Messincourt,614,605,9
44,08,210802617,08291,Mogues,245,240,5
44,08,210802625,08293,Moiry,145,140,5
44,08,210802633,08294,La Moncelle,134,132,2
44,08,210802641,08295,Mondigny,191,187,4
44,08,210802658,08296,Montcheutin,120,113,7
44,08,210804639,08297,Montcornet,308,300,8
44,08,210802666,08298,Montcy-Notre-Dame,1636,1589,47
44,08,210802674,08300,Le Mont-Dieu,15,14,1
44,08,210802682,08301,Montgon,72,69,3
44,08,210802690,08302,Monthermé,2268,2191,77
44,08,210802708,08303,Monthois,396,388,8
44,08,210802716,08304,Montigny-sur-Meuse,82,80,2
44,08,210802724,08305,Montigny-sur-Vence,246,244,2
44,08,210802732,08306,Mont-Laurent,56,53,3
44,08,210802740,08307,Montmeillant,84,83,1
44,08,210802757,08308,Mont-Saint-Martin,89,89,0
44,08,210802765,08309,Mont-Saint-Remy,59,58,1
44,08,210802773,08310,Mouron,77,70,7
44,08,200058543,08311,Mouzon,2266,2227,39
44,08,210802799,08312,Murtin-et-Bogny,197,190,7
44,08,210802807,08313,Nanteuil-sur-Aisne,148,146,2
44,08,210802815,08314,Neuflize,868,843,25
44,08,210802823,08315,Neufmaison,77,75,2
44,08,210802831,08316,Neufmanil,1007,993,14
44,08,210802849,08317,La Neuville-à-Maire,114,110,4
44,08,210802856,08318,La Neuville-aux-Joûtes,357,355,2
44,08,210802864,08319,Neuville-lez-Beaulieu,344,336,8
44,08,210802872,08320,La Neuville-en-Tourne-à-Fuy,559,543,16
44,08,210802880,08321,Neuville-Day,177,173,4
44,08,210802898,08322,Neuville-lès-This,372,359,13
44,08,210802906,08323,La Neuville-lès-Wasigny,160,160,0
44,08,210802914,08324,Neuvizy,116,114,2
44,08,210802922,08325,Noirval,27,25,2
44,08,210802930,08326,Nouart,119,117,2
44,08,210802948,08327,Nouvion-sur-Meuse,2277,2241,36
44,08,210802955,08328,Nouzonville,5702,5635,67
44,08,210802963,08329,Novion-Porcien,512,502,10
